tau_Male	tau_Female	tau_Male_threshold	tau_Female_threshold
FBgn0003074	0.598389851562015	0.591545208920009	low	low
FBgn0003076	0.830673931746487	0.756429139668411	low	low
FBgn0003079	0.59009009009009	0.535226385636222	low	low
FBgn0003082	0.292897603485839	0.348076923076923	low	low
FBgn0003086	0.794791666666667	0.665570175438596	low	low
FBgn0003087	0.972952060555088	0.906945711678832	high	high
FBgn0003089	0.823166023166023	0.642997382198953	low	low
FBgn0003090	0.640157480314961	0.60144472361809	low	low
FBgn0003091	0.757503320053121	0.808316798941799	low	high
FBgn0003093	0.698540880503145	0.664475132042254	low	low
FBgn0003114	0.9816029143898	0.93426389368312	high	high
FBgn0003116	0.744622846629871	0.613336657801418	low	low
FBgn0003117	0.814718614718615	0.902690306681271	low	high
FBgn0003118	0.708129395218003	0.606889978213508	low	low
FBgn0003124	0.98504081292687	0.900119719514281	high	high
FBgn0003129	0.958838383838384	0.96900269541779	high	high
FBgn0003130	0.896	0.938356164383562	high	high
FBgn0003132	0.98967782492535	0.8837890625	high	high
FBgn0003134	0.645279800564193	0.542755419257268	low	low
FBgn0003137	0.810905509770383	0.88998611439376	low	high
FBgn0003139	0.333425287356322	0.372496966019417	low	low
FBgn0003140	0.988719570634464	0.924479166666667	high	high
FBgn0003141	0.674960876369327	0.651289575705363	low	low
FBgn0003145	0.99335453359426	0.947916666666667	high	high
FBgn0003149	0.786547131411495	0.815004116355653	low	high
FBgn0003159	0.786450283359093	0.537548707049238	low	low
FBgn0003162	0.849132776889836	0.881075384361051	low	high
FBgn0003165	0.679455961390808	0.604451404707669	low	low
FBgn0003169	0.49865256264954	0.482713257016248	low	low
FBgn0003174	0.890780141843972	0.791193181818182	high	low
FBgn0003175	0.440625752105896	0.348426094890511	low	low
FBgn0003187	0.957210449153672	0.814415708812261	high	high
FBgn0003189	0.602791878172589	0.801328502415459	low	low
FBgn0003204	0.593598233995585	0.586957097457627	low	low
FBgn0003205	0.566305973431864	0.550034106412005	low	low
FBgn0003206	0.697426770485725	0.676030857454943	low	low
FBgn0003209	0.523356203544883	0.442178835489834	low	low
FBgn0003210	0.422061720288903	0.328999621785174	low	low
FBgn0003218	0.741692013067478	0.723556614349776	low	low
FBgn0003227	0.87559205045817	0.648724792408066	high	low
FBgn0003231	0.672958542351381	0.761056333288464	low	low
FBgn0003248	0.967389611834056	0.965714597187398	high	high
FBgn0003249	0.990496219041819	0.989564410650335	high	high
FBgn0003250	0.99085731839879	0.990507208883878	high	high
FBgn0003254	0.976690821256039	0.853658536585366	high	high
FBgn0003255	0.871980676328502	0.91796218487395	high	high
FBgn0003256	0.456116248348745	0.526289806269228	low	low
FBgn0003257	0.554446029481693	0.64185573630137	low	low
FBgn0003261	0.622447916666667	0.429477595286977	low	low
FBgn0003267	0.659649122807018	0.701388888888889	low	low
FBgn0003268	0.865109034267913	0.858448616600791	high	high
FBgn0003270	0.947826086956522	0.927083333333333	high	high
FBgn0003274	0.762084821229977	0.583961511558672	low	low
FBgn0003275	0.822144777456935	0.432678663570691	low	low
FBgn0003277	0.419386106623586	0.621266038492382	low	low
FBgn0003278	0.656315465187924	0.685471145175834	low	low
FBgn0003279	0.685546092184369	0.548453824002143	low	low
FBgn0003285	0.808080808080808	0.680710306406685	low	low
FBgn0003292	0.738924731182796	0.849889217134417	low	high
FBgn0003295	0.856910569105691	0.894111570247934	high	high
FBgn0003300	0.857677902621723	0.859	high	high
FBgn0003301	0.72586817859674	0.740687886996904	low	low
FBgn0003302	0.947292833548758	0.591332378223496	high	low
FBgn0003308	0.811451639479321	0.888714270363206	low	high
FBgn0003310	0.672585669781931	0.634230769230769	low	low
FBgn0003312	0.776779026217228	0.66304347826087	low	low
FBgn0003313	0.95645472061657	0.905959031657356	high	high
FBgn0003317	0.28641975308642	0.278935185185185	low	low
FBgn0003319	0.814285714285714	0.809375	low	high
FBgn0003321	0.606831275720165	0.423926947129051	low	low
FBgn0003326	0.925669550885867	0.920014347202296	high	high
FBgn0003328	0.823914223669924	0.855017833981842	low	high
FBgn0003330	0.472705314009662	0.54606188466948	low	low
FBgn0003334	0.446518518518519	0.497141896435777	low	low
FBgn0003339	0.894308943089431	0.933035714285714	high	high
FBgn0003345	0.335867311679337	0.407302057356608	low	low
FBgn0003346	0.904857943177271	0.765660080826224	high	low
FBgn0003353	0.800687994496044	0.813176773145642	low	high
FBgn0003356	0.993651032918443	0.990028521440757	high	high
FBgn0003357	0.992991554169098	0.991731529127539	high	high
FBgn0003358	0.993753665725513	0.993407110342403	high	high
FBgn0003360	0.624510509475591	0.604193622777475	low	low
FBgn0003366	0.799540918163673	0.75652332361516	low	low
FBgn0003371	0.366041937279644	0.467918475183997	low	low
FBgn0003372	0.866666666666667	0.966346153846154	high	high
FBgn0003373	0.909090909090909	0.933282208588957	high	high
FBgn0003374	0.61	0.894188596491228	low	high
FBgn0003375	0.930571992110454	0.915327763496144	high	high
FBgn0003377	0.894511378848728	0.935424555782115	high	high
FBgn0003378	0.780444444444444	0.946759259259259	low	high
FBgn0003380	0.83065735892961	0.830739738385205	low	high
FBgn0003382	0.963247863247863	0.875	high	high
FBgn0003386	0.779210220673635	0.846406882591093	low	high
FBgn0003388	0.884857423795477	0.730072463768116	high	low
FBgn0003390	0.876571207055289	0.933260242885182	high	high
FBgn0003391	0.639233894370284	0.503048780487805	low	low
FBgn0003392	0.761468512486428	0.831074817747612	low	high
FBgn0003396	0.499868455669561	0.435499157540017	low	low
FBgn0003401	0.897885196374622	0.891133309759547	high	high
FBgn0003410	0.814521634837162	0.521590066716086	low	low
FBgn0003411	0.958527131782946	0.85	high	high
FBgn0003415	0.495569432054713	0.590565630397237	low	low
FBgn0003416	0.544490934449093	0.54151745747538	low	low
FBgn0003423	0.72529745416172	0.771821532233425	low	low
FBgn0003429	0.77271403387752	0.809209693748418	low	high
FBgn0003430	0.82042042042042	0.802871621621622	low	low
FBgn0003435	0.964858079363972	0.749576957033549	high	low
FBgn0003444	0.303631647211414	0.605626199616123	low	low
FBgn0003447	0.94982056803035	0.937650517070407	high	high
FBgn0003448	0.971428571428571	0.89375	high	high
FBgn0003449	0.512226338834625	0.360828772478499	low	low
FBgn0003450	0.936666666666667	0.87905534351145	high	high
FBgn0003459	0.747521519738795	0.673444037656904	low	low
FBgn0003460	0.920884146341463	0.936032863849765	high	high
FBgn0003462	0.754412302118434	0.540977082506584	low	low
FBgn0003463	0.801340033500837	0.732611430625449	low	low
FBgn0003464	0.660663507109005	0.579107292539816	low	low
FBgn0003475	0.826190779689824	0.730956510138741	low	low
FBgn0003479	0.622294607310894	0.682894736842105	low	low
FBgn0003480	0.633509700176367	0.800440871369295	low	low
FBgn0003482	0.699099099099099	0.874485596707819	low	high
FBgn0003483	0.960795454545455	0.901832271147161	high	high
FBgn0003486	0.567901234567901	0.77409217877095	low	low
FBgn0003495	0.794871794871795	0.697974413646055	low	low
FBgn0003499	0.810205054840248	0.822695035460993	low	high
FBgn0003502	0.710112657388999	0.645338773491592	low	low
FBgn0003507	0.763924167126818	0.729274193548387	low	low
FBgn0003510	0.636286919831224	0.641544117647059	low	low
FBgn0003511	0.463703703703704	0.640973254086181	low	low
FBgn0003512	0.462316784869976	0.4412147102526	low	low
FBgn0003513	0.91310861423221	0.948863636363636	high	high
FBgn0003514	0.411443328087802	0.555769505913773	low	low
FBgn0003515	0.990352291469765	0.993278179937952	high	high
FBgn0003517	0.721159662625716	0.459036246972337	low	low
FBgn0003520	0.689542754524106	0.63433257918552	low	low
FBgn0003525	0.650450450450451	0.921326188016529	low	high
FBgn0003527	0.987598800763151	0.906986823855756	high	high
FBgn0003545	0.988636700786234	0.903128153380424	high	high
FBgn0003557	0.655856348555282	0.558963077984817	low	low
FBgn0003559	0.438737831487076	0.220535714285714	low	low
FBgn0003567	0.273293172690763	0.542915962837838	low	low
FBgn0003575	0.626729986431479	0.223516949152542	low	low
FBgn0003598	0.366735112936345	0.725038940809969	low	low
FBgn0003607	0.455455013609946	0.621500836756428	low	low
FBgn0003612	0.770324786324786	0.696769356597601	low	low
FBgn0003638	0.966551119099585	0.513755643340858	high	low
FBgn0003651	0.683489653118952	0.656668153434434	low	low
FBgn0003654	0.334435869165748	0.392914870689655	low	low
FBgn0003655	0.838938053097345	0.91427518640541	low	high
FBgn0003656	0.706916192026037	0.63046875	low	low
FBgn0003660	0.610806521098338	0.653542186811573	low	low
FBgn0003676	0.357963481274157	0.66848338043332	low	low
FBgn0003683	0.911111111111111	0.941964285714286	high	high
FBgn0003687	0.499583911234397	0.711439695162359	low	low
FBgn0003701	0.961758932076953	0.882592518101368	high	high
FBgn0003710	0.915239389820269	0.949758287292818	high	high
FBgn0003714	0.405333333333333	0.413936627282492	low	low
FBgn0003716	0.573225030084236	0.46218547464735	low	low
FBgn0003719	0.682407407407407	0.665972222222222	low	low
FBgn0003720	0.983333333333333	0.958333333333333	high	high
FBgn0003721	0.798352931701031	0.875863003537601	low	high
FBgn0003731	0.691177572895585	0.645443786982248	low	low
FBgn0003732	0.661189698948132	0.837557339449541	low	high
FBgn0003733	0.920955738347043	0.867152880354505	high	high
FBgn0003741	0.442884250474383	0.398593304843305	low	low
FBgn0003742	0.80942872989462	0.534864217252396	low	low
FBgn0003744	0.36493860845839	0.414721385542169	low	low
FBgn0003747	0.714285714285714	0.871527777777778	low	high
FBgn0003748	0.599730468599592	0.726235150852428	low	low
FBgn0003751	0.586138613861386	0.759250902527076	low	low
FBgn0003861	0.988139685209847	0.986533543452418	high	high
FBgn0003862	0.601432459533018	0.393487004950495	low	low
FBgn0003863	0.991892331807011	0.990847019306773	high	high
FBgn0003865	1	0.920454545454545	high	high
FBgn0003866	0.807379134860051	0.82988845144357	low	high
FBgn0003867	0.767235054621679	0.628501088677751	low	low
FBgn0003870	0.464276535594963	0.496260869565217	low	low
FBgn0003882	0.344444444444444	0.430909090909091	low	low
FBgn0003884	0.818693081194657	0.503856301032198	low	low
FBgn0003885	0.868735265039166	0.592833016677222	high	low
FBgn0003886	0.986977242302544	0.895047169811321	high	high
FBgn0003887	0.59046202086133	0.519061412443765	low	low
FBgn0003888	0.844049891816215	0.851721218961625	low	high
FBgn0003889	0.990043904086457	0.946892076502732	high	high
FBgn0003890	0.554188892375274	0.585854166666667	low	low
FBgn0003891	0.422914852864357	0.490582191780822	low	low
FBgn0003892	0.789224572004028	0.725095177664975	low	low
FBgn0003896	0.771313672922252	0.772173913043478	low	low
FBgn0003900	0.90633608815427	0.877097315436242	high	high
FBgn0003916	NA	NA	NA	NA
FBgn0003920	0.834904075161823	0.839113670404404	low	high
FBgn0003922	0.902737661897909	0.818710015006713	high	high
FBgn0003923	0.657164576206765	0.77940234375	low	low
FBgn0003926	1	NA	high	NA
FBgn0003930	0.693566502000698	0.700971588811111	low	low
FBgn0003931	0.787101638217668	0.842660157457685	low	high
FBgn0003933	0.80749819081635	0.767299602326881	low	low
FBgn0003934	0.797422215864387	0.824383153533358	low	high
FBgn0003935	0.826907096559747	0.754562286365363	low	low
FBgn0003936	0.987400027111292	0.980494544932529	high	high
FBgn0003938	0.583527728800901	0.740375234098734	low	low
FBgn0003941	0.50158905777567	0.352761890427453	low	low
FBgn0003942	0.604117750676103	0.351171769233745	low	low
FBgn0003943	0.862263022546498	0.449894360304577	high	low
FBgn0003944	0.869296135962803	0.819815591872792	high	high
FBgn0003950	0.981881533101045	0.716911764705882	high	low
FBgn0003961	0.997056607637898	0.999124524134949	high	high
FBgn0003963	0.771563981042654	0.778771131339402	low	low
FBgn0003964	0.392313377679231	0.391840607210626	low	low
FBgn0003965	0.804908081859175	0.70695011916922	low	low
FBgn0003969	0.594342587742273	0.588793103448276	low	low
FBgn0003975	0.838308457711443	0.922534496753247	low	high
FBgn0003977	0.329233511586453	0.409887173396675	low	low
FBgn0003978	0.512704918032787	0.732851985559567	low	low
FBgn0003979	0.811635220125786	0.849821096654275	low	high
FBgn0003980	0.849122807017544	0.888634020618557	low	high
FBgn0003983	0.845467224546722	0.91484582279262	low	high
FBgn0003984	0.755432098765432	0.721438172043011	low	low
FBgn0003996	0.973356116701475	0.983418171340761	high	high
FBgn0003997	0.693594306049822	0.506944444444444	low	low
FBgn0004003	0.972733340614798	0.936258483694753	high	high
FBgn0004009	0.946196078431373	0.903399493243243	high	high
FBgn0004028	0.852655750212753	0.889335496383839	low	high
FBgn0004034	0.861333333333333	0.910532994923858	high	high
FBgn0004045	0.875945899674713	0.806974924550834	high	high
FBgn0004047	0.831291707961678	0.810031425601715	low	high
FBgn0004049	0.366441745389114	0.481524249422633	low	low
FBgn0004050	0.495275249241439	0.399141630901288	low	low
FBgn0004052	0.986493506493506	0.933333333333333	high	high
FBgn0004053	0.977777777777778	0.91875	high	high
FBgn0004054	0.955555555555556	0.833333333333333	high	high
FBgn0004055	0.82257139044569	0.858830190666807	low	high
FBgn0004057	0.822783413674845	0.690760869565217	low	low
FBgn0004066	0.790694166074007	0.675219340532202	low	low
FBgn0004087	0.501742712294043	0.428463855421687	low	low
FBgn0004101	0.431228070175439	0.554358237547893	low	low
FBgn0004102	0.892520775623269	0.937115621156212	high	high
FBgn0004103	0.334047786366831	0.286350252383623	low	low
FBgn0004106	0.959914903146344	0.905637471304962	high	high
FBgn0004107	0.595865633074935	0.878475624693778	low	high
FBgn0004108	0.765202108963093	0.725189035916824	low	low
FBgn0004110	0.965543071161049	0.975378787878788	high	high
FBgn0004117	0.847849678456592	0.901762834771777	low	high
FBgn0004118	0.895274584929757	0.908510901883053	high	high
FBgn0004132	0.50446803804468	0.367482730597318	low	low
FBgn0004133	0.888350736873287	0.862198795180723	high	high
FBgn0004143	0.860162601626016	0.877840909090909	high	high
FBgn0004167	0.846719369693098	0.648551606621227	low	low
FBgn0004168	0.934259259259259	0.934548903878583	high	high
FBgn0004169	0.804379174952833	0.882135180995475	low	high
FBgn0004170	0.859649122807018	0.8125	high	high
FBgn0004171	0.991258941748212	0.97998595505618	high	high
FBgn0004172	0.989969030251794	0.987468866749689	high	high
FBgn0004173	0.991869219462218	0.967539267015707	high	high
FBgn0004174	0.989074977826646	0.813611891385768	high	high
FBgn0004175	0.990999295954403	0.967406876790831	high	high
FBgn0004177	0.40731890444945	0.317847966934763	low	low
FBgn0004179	0.466676660170889	0.492168606408706	low	low
FBgn0004181	0.933536200285345	0.878214285714286	high	high
FBgn0004183	0.524632191480018	0.696462333825702	low	low
FBgn0004185	0.963470319634703	1	high	high
FBgn0004186	0.769048866774299	0.890293280571604	low	high
FBgn0004187	0.89275282745432	0.817146370078712	high	high
FBgn0004188	NA	NA	NA	NA
FBgn0004189	NA	NA	NA	NA
FBgn0004190	NA	NA	NA	NA
FBgn0004191	0.611295506728412	0.764745409778615	low	low
FBgn0004192	0.751211449304576	0.833033313091004	low	high
FBgn0004197	0.947782874617737	0.973214285714286	high	high
FBgn0004198	0.899948038451546	0.911804308797127	high	high
FBgn0004227	0.635444151275286	0.50884484228474	low	low
FBgn0004228	0.980749570400017	0.985173774126239	high	high
FBgn0004237	0.735031722791606	0.672745729487539	low	low
FBgn0004240	0.959764136564548	0.796988407258065	high	low
FBgn0004242	0.838619998177012	0.906731395899988	low	high
FBgn0004244	0.849504714166368	0.89440409520476	low	high
FBgn0004359	0.72103670071888	0.725857094365241	low	low
FBgn0004360	0.944433366566966	0.880557722308892	high	high
FBgn0004362	0.471861177271181	0.825997133352208	low	high
FBgn0004363	0.52361910605049	0.606971235266224	low	low
FBgn0004364	0.554666666666667	0.544668458781362	low	low
FBgn0004367	0.482916666666667	0.781561876247505	low	low
FBgn0004368	0.75712405396512	0.712505702554745	low	low
FBgn0004369	0.545604719764012	0.518029953917051	low	low
FBgn0004370	0.670481481481481	0.582697006719609	low	low
FBgn0004372	0.990596627756161	0.9	high	high
FBgn0004373	0.500792289471535	0.28031914893617	low	low
FBgn0004374	0.931542422207298	0.755489864864865	high	low
FBgn0004378	0.918562091503268	0.876176470588235	high	high
FBgn0004379	0.975071584975577	0.886258417508417	high	high
FBgn0004380	0.581175059952038	0.640325392213829	low	low
FBgn0004381	0.72991452991453	0.721034981588638	low	low
FBgn0004387	0.411845730027548	0.505433032839665	low	low
FBgn0004389	0.96953488372093	0.92440119760479	high	high
FBgn0004390	0.458156028368794	0.516617790811339	low	low
FBgn0004391	0.708705457825891	0.692695599022005	low	low
FBgn0004394	0.819736842105263	0.865324267782427	low	high
FBgn0004395	0.582888074035271	0.610501193317422	low	low
FBgn0004396	0.869531494339151	0.79831240188383	high	low
FBgn0004397	0.679054173283924	0.617771864211738	low	low
FBgn0004400	0.934156378600823	0.901279069767442	high	high
FBgn0004401	0.331932245922208	0.41343949044586	low	low
FBgn0004403	0.509329752045562	0.420341970929227	low	low
FBgn0004404	0.531304059552153	0.439601275917065	low	low
FBgn0004406	0.73287775246773	0.721146003262643	low	low
FBgn0004407	0.484524635669674	0.542518587360595	low	low
